order_no,user_id,password,gender,age,cheese_name,cheese_texture,cheese_category,buy_count,total_price,user_no,name_no,name
29077.0,4810676.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29078.0,3456839.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29079.0,5033351.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29080.0,6402523.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29082.0,2887617.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29083.0,6441774.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29084.0,6527288.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29085.0,4366067.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29086.0,4750683.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29087.0,5151401.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,,,
29089.0,3892932.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29090.0,4128668.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29091.0,5016132.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29092.0,6494059.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29094.0,1581235.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29095.0,4874625.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,,,
29096.0,6471356.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29097.0,4884280.0,1.0,M,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29098.0,4337751.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29099.0,4312280.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29100.0,57132.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29101.0,2939518.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29102.0,2367317.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29103.0,2526089.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29104.0,1147037.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29105.0,2736617.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29106.0,5935338.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29107.0,5812384.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29109.0,4396505.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29110.0,3434444.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29111.0,237756.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29112.0,734265.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29113.0,4399583.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29114.0,1588233.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29116.0,4485991.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29117.0,3529117.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29118.0,4359886.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29119.0,5435467.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29121.0,2903339.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29122.0,5279796.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29125.0,4570334.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29127.0,814086.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29129.0,3048860.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29130.0,5829179.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29131.0,3260555.0,1.0,M,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29132.0,3054919.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29133.0,2734590.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29134.0,2606685.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29135.0,5805948.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29136.0,244731.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29140.0,4783047.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29141.0,348074.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29142.0,4791708.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29143.0,3910436.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29144.0,5192860.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29145.0,5635052.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29146.0,5827358.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,4.0,16660.0,,,
29147.0,6288063.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29148.0,3269022.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29149.0,2622503.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29150.0,2709217.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29151.0,6193724.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,,,
29152.0,3571699.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29153.0,4262964.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29154.0,6138375.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29155.0,2477395.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29156.0,4886263.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29157.0,5635126.0,1.0,M,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29158.0,4542256.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29159.0,1269695.0,1.0,M,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29160.0,2875344.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29161.0,4471670.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29162.0,312212.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29164.0,6455417.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29165.0,6343432.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29166.0,3671794.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29167.0,6206946.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29169.0,6564993.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29170.0,4680844.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29172.0,1559692.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29173.0,1717939.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29174.0,899691.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,3.0,12495.0,,,
29175.0,4362646.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29177.0,4377136.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29178.0,5635083.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29179.0,6462804.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29180.0,1225947.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29181.0,4568664.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29182.0,6064704.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29183.0,6073083.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29184.0,1481654.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29185.0,3804684.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29186.0,5363354.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29187.0,6528502.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29188.0,5433581.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29189.0,1566450.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29190.0,2660603.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29191.0,2686579.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29192.0,3878909.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29193.0,1033757.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29194.0,1873320.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29195.0,5869001.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29196.0,74486.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29197.0,4537079.0,1.0,F,60.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29198.0,6231461.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,4.0,16660.0,,,
29200.0,1974689.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29201.0,1993301.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29202.0,4068294.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29203.0,1313583.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,4.0,16660.0,,,
29204.0,3560876.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29205.0,129953.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29206.0,3982607.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29207.0,5814686.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29208.0,5774495.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29209.0,5725133.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29210.0,5262681.0,1.0,M,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29211.0,4426603.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29212.0,1493295.0,1.0,M,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29213.0,1489186.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29214.0,188524.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29215.0,1377495.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29216.0,3464733.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,5.0,20825.0,,,
29217.0,4227428.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29219.0,4849003.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29220.0,6135649.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29221.0,4664584.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29222.0,3273972.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29223.0,4624230.0,1.0,F,20.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29224.0,2831852.0,1.0,F,40.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29225.0,3180289.0,1.0,F,50.0,덴마크 까망베르 치즈,소프트치즈,까망베르,2.0,8330.0,,,
29226.0,2660402.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29227.0,3107340.0,1.0,F,30.0,덴마크 까망베르 치즈,소프트치즈,까망베르,1.0,4165.0,,,
29228.0,5732453.0,1.0,F,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,,,
29229.0,2785843.0,1.0,F,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,,,
29230.0,2848391.0,1.0,F,40.0,베이크드 까망베르,소프트치즈,까망베르,1.0,11900.0,,,
29231.0,1656665.0,1.0,F,30.0,1000일 숙성 고다 치즈,세미하드치즈,고다,1.0,9900.0,,,
29234.0,106266.0,1.0,F,50.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29236.0,2324291.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29237.0,3251984.0,1.0,F,50.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29239.0,5769077.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,5.0,24500.0,,,
29241.0,5032291.0,1.0,F,40.0,쁘띠 까망베르,소프트치즈,까망베르,1.0,5130.0,,,
29242.0,4723764.0,1.0,F,40.0,쁘띠 까망베르,소프트치즈,까망베르,1.0,5130.0,,,
29243.0,4442363.0,1.0,F,30.0,쁘띠 까망베르,소프트치즈,까망베르,1.0,5130.0,,,
29244.0,2246530.0,1.0,F,30.0,쁘띠 까망베르,소프트치즈,까망베르,1.0,5130.0,,,
29245.0,983662.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29248.0,3295586.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29250.0,5649181.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29251.0,1136622.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29253.0,5109919.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,5.0,24500.0,,,
29254.0,1846741.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29255.0,4048283.0,1.0,M,30.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29256.0,1147658.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29258.0,1536809.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,5.0,24500.0,,,
29260.0,3830648.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,1.0,4900.0,,,
29261.0,4463731.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,9.0,44100.0,,,
29262.0,2925332.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29263.0,2122474.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29264.0,3066062.0,1.0,M,50.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29266.0,3744463.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29267.0,2574360.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,9.0,44100.0,,,
29270.0,5111634.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29271.0,3747257.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29272.0,2784034.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29273.0,2225055.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,1.0,4900.0,,,
29274.0,2871249.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29275.0,1884418.0,1.0,M,30.0,모짜렐라,후레쉬치즈,모짜렐라,6.0,29400.0,,,
29276.0,4559403.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,8.0,39200.0,,,
29277.0,2068056.0,1.0,M,30.0,모짜렐라,후레쉬치즈,모짜렐라,3.0,14700.0,,,
29278.0,1921941.0,1.0,F,30.0,모짜렐라,후레쉬치즈,모짜렐라,4.0,19600.0,,,
29279.0,3329636.0,1.0,F,40.0,모짜렐라,후레쉬치즈,모짜렐라,2.0,9800.0,,,
29280.0,2899305.0,1.0,F,40.0,바질 모짜렐라 치즈,후레쉬치즈,모짜렐라,1.0,4600.0,,,
29281.0,4689352.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29282.0,3778052.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29284.0,686502.0,1.0,M,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29285.0,1974457.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29289.0,1986843.0,1.0,M,50.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29290.0,1413086.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29291.0,862333.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29292.0,2954599.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29294.0,4736825.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29295.0,119395.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29296.0,242202.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29298.0,2911560.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29299.0,6182482.0,1.0,M,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29300.0,2566315.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29301.0,5078108.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29302.0,2046196.0,1.0,F,50.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29303.0,3402448.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29305.0,6379821.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29307.0,3119789.0,1.0,M,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,2.0,7740.0,,,
29308.0,3566292.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29309.0,803377.0,1.0,F,50.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29311.0,1810507.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29312.0,5710582.0,1.0,M,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,2.0,7740.0,,,
29313.0,719355.0,1.0,M,50.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29314.0,756824.0,1.0,F,20.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29316.0,916494.0,1.0,M,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29318.0,6522255.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29319.0,4180704.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29320.0,3983046.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29322.0,2154571.0,1.0,F,50.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29323.0,6317480.0,1.0,F,20.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29324.0,3571603.0,1.0,F,40.0,모짜렐라 카우,후레쉬치즈,모짜렐라,2.0,7740.0,,,
29325.0,691901.0,1.0,F,30.0,모짜렐라 카우,후레쉬치즈,모짜렐라,1.0,3870.0,,,
29326.0,3806064.0,1.0,F,20.0,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1.0,5900.0,,,
29327.0,5195995.0,1.0,M,30.0,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1.0,5900.0,,,
29328.0,2483540.0,1.0,M,30.0,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1.0,5900.0,,,
29329.0,5706842.0,1.0,F,50.0,뉴질랜드 체다 치즈 3종,세미하드치즈,체다,1.0,5900.0,,,
29331.0,890876.0,1.0,M,50.0,락토스프리 모짜렐라,후레쉬치즈,모짜렐라,1.0,5700.0,,,
29332.0,3444230.0,1.0,F,50.0,락토스프리 모짜렐라,후레쉬치즈,모짜렐라,1.0,5700.0,,,
29333.0,6280643.0,1.0,F,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,2.0,13200.0,,,
29334.0,2141509.0,1.0,F,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,6.0,39600.0,,,
29335.0,3536044.0,1.0,M,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,,,
29336.0,3451865.0,1.0,F,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,2.0,13200.0,,,
29337.0,1499482.0,1.0,M,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,,,
29338.0,6256430.0,1.0,F,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,,,
29340.0,1027594.0,1.0,M,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,3.0,19800.0,,,
29341.0,2153197.0,1.0,F,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,2.0,13200.0,,,
29342.0,850033.0,1.0,F,30.0,이탈리아 부라타 120g,후레쉬치즈,부라타,3.0,19800.0,,,
29343.0,389547.0,1.0,F,40.0,이탈리아 부라타 120g,후레쉬치즈,부라타,1.0,6600.0,,,
29344.0,422944.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7900.0,,,
29345.0,3203443.0,1.0,F,40.0,부라타 치즈,후레쉬치즈,부라타,1.0,14900.0,,,
29346.0,1878542.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,,,
29347.0,5548234.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,23800.0,,,
29348.0,4206639.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,23800.0,,,
29353.0,650024.0,1.0,M,50.0,리코타 치즈,후레쉬치즈,리코타,6.0,71400.0,,,
29354.0,3868664.0,1.0,F,50.0,리코타 치즈,후레쉬치즈,리코타,3.0,35700.0,,,
29356.0,3374271.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,,,
29359.0,2355718.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,,,
29360.0,861951.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,4.0,47600.0,,,
29362.0,5128579.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,2.0,23800.0,,,
29365.0,4414653.0,1.0,F,30.0,리코타 치즈,후레쉬치즈,리코타,2.0,23800.0,,,
29366.0,3652835.0,1.0,M,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,,,
29368.0,5020829.0,1.0,F,40.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,1.0,7400.0,,,
29369.0,2071566.0,1.0,F,30.0,파르미지아노 레지아노,하드치즈,파르미지아노 레지아노,2.0,14800.0,,,
29370.0,3722952.0,1.0,M,40.0,파르미지아노 레지아노 18개월,하드치즈,파르미지아노 레지아노,1.0,8900.0,,,
29371.0,4620400.0,1.0,F,20.0,리코타 치즈,후레쉬치즈,리코타,1.0,4600.0,,,
29372.0,358110.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,,,
29373.0,1601339.0,1.0,F,40.0,리코타 치즈,후레쉬치즈,리코타,1.0,11900.0,,,
